Nombre CCAA,Codigo CCAA,Nombre Provincia,Codigo Provincia,Nombre Municipio,Codigo Municipio
Castilla y León,07,León,24,Villazanzo de Valderaduey,24229
Castilla y León,07,León,24,Zotes del Páramo,24230
Cataluña,09,Lleida,25,Abella de la Conca,25001
Cataluña,09,Lleida,25,Àger,25002
Cataluña,09,Lleida,25,Agramunt,25003
Cataluña,09,Lleida,25,Aitona,25038
Cataluña,09,Lleida,25,"Alamús, Els",25004
Cataluña,09,Lleida,25,Alàs i Cerc,25005
Cataluña,09,Lleida,25,"Albagés, L'",25006
Cataluña,09,Lleida,25,Albatàrrec,25007
Cataluña,09,Lleida,25,Albesa,25008
Cataluña,09,Lleida,25,"Albi, L'",25009
Cataluña,09,Lleida,25,Alcanó,25010
Cataluña,09,Lleida,25,Alcarràs,25011
Cataluña,09,Lleida,25,Alcoletge,25012
Cataluña,09,Lleida,25,Alfarràs,25013
Cataluña,09,Lleida,25,Alfés,25014
Cataluña,09,Lleida,25,Algerri,25015
Cataluña,09,Lleida,25,Alguaire,25016
Cataluña,09,Lleida,25,Alins,25017
Cataluña,09,Lleida,25,Almacelles,25019
Cataluña,09,Lleida,25,Almatret,25020
Cataluña,09,Lleida,25,Almenar,25021
Cataluña,09,Lleida,25,Alòs de Balaguer,25022
Cataluña,09,Lleida,25,Alpicat,25023
Cataluña,09,Lleida,25,Alt Àneu,25024
Cataluña,09,Lleida,25,Anglesola,25027
Cataluña,09,Lleida,25,Arbeca,25029
Cataluña,09,Lleida,25,Arres,25031
Cataluña,09,Lleida,25,Arsèguel,25032
Cataluña,09,Lleida,25,Artesa de Lleida,25033
Cataluña,09,Lleida,25,Artesa de Segre,25034
Cataluña,09,Lleida,25,Aspa,25036
Cataluña,09,Lleida,25,"Avellanes i Santa Linya, Les",25037
Cataluña,09,Lleida,25,Baix Pallars,25039
Cataluña,09,Lleida,25,Balaguer,25040
Cataluña,09,Lleida,25,Barbens,25041
Cataluña,09,Lleida,25,"Baronia de Rialb, La",25042
Cataluña,09,Lleida,25,Bassella,25044
Cataluña,09,Lleida,25,Bausen,25045
Cataluña,09,Lleida,25,Belianes,25046
Cataluña,09,Lleida,25,Bellaguarda,25170
Cataluña,09,Lleida,25,Bellcaire d'Urgell,25047
Cataluña,09,Lleida,25,Bell-lloc d'Urgell,25048
Cataluña,09,Lleida,25,Bellmunt d'Urgell,25049
Cataluña,09,Lleida,25,Bellpuig,25050
Cataluña,09,Lleida,25,Bellver de Cerdanya,25051
Cataluña,09,Lleida,25,Bellvís,25052
Cataluña,09,Lleida,25,Benavent de Segrià,25053
Cataluña,09,Lleida,25,Biosca,25055
Cataluña,09,Lleida,25,"Bòrdes, Es",25057
Cataluña,09,Lleida,25,"Borges Blanques, Les",25058
Cataluña,09,Lleida,25,Bossòst,25059
Cataluña,09,Lleida,25,Bovera,25056
Cataluña,09,Lleida,25,Cabanabona,25060
Cataluña,09,Lleida,25,Cabó,25061
Cataluña,09,Lleida,25,Camarasa,25062
Cataluña,09,Lleida,25,Canejan,25063
Cataluña,09,Lleida,25,Castell de Mur,25904
Cataluña,09,Lleida,25,Castellar de la Ribera,25064
Cataluña,09,Lleida,25,Castelldans,25067
Cataluña,09,Lleida,25,Castellnou de Seana,25068
Cataluña,09,Lleida,25,Castelló de Farfanya,25069
Cataluña,09,Lleida,25,Castellserà,25070
Cataluña,09,Lleida,25,Cava,25071
Cataluña,09,Lleida,25,Cervera,25072
Cataluña,09,Lleida,25,Cervià de les Garrigues,25073
Cataluña,09,Lleida,25,Ciutadilla,25074
Cataluña,09,Lleida,25,Clariana de Cardener,25075
Cataluña,09,Lleida,25,"Cogul, El",25076
Cataluña,09,Lleida,25,Coll de Nargó,25077
Cataluña,09,Lleida,25,"Coma i la Pedra, La",25163
Cataluña,09,Lleida,25,Conca de Dalt,25161
Cataluña,09,Lleida,25,Corbins,25078
Cataluña,09,Lleida,25,Cubells,25079
Cataluña,09,Lleida,25,"Espluga Calba, L'",25081
Cataluña,09,Lleida,25,Espot,25082
Cataluña,09,Lleida,25,Estamariu,25088
Cataluña,09,Lleida,25,Estaràs,25085
Cataluña,09,Lleida,25,Esterri d'Àneu,25086
Cataluña,09,Lleida,25,Esterri de Cardós,25087
Cataluña,09,Lleida,25,Farrera,25089
Cataluña,09,Lleida,25,Fígols i Alinyà,25908
Cataluña,09,Lleida,25,"Floresta, La",25092
Cataluña,09,Lleida,25,Fondarella,25093
Cataluña,09,Lleida,25,Foradada,25094
Cataluña,09,Lleida,25,"Fuliola, La",25096
Cataluña,09,Lleida,25,Fulleda,25097
Cataluña,09,Lleida,25,Gavet de la Conca,25098
Cataluña,09,Lleida,25,Gimenells i el Pla de la Font,25912
Cataluña,09,Lleida,25,Golmés,25099
Cataluña,09,Lleida,25,Gósol,25100
Cataluña,09,Lleida,25,"Granadella, La",25101
Cataluña,09,Lleida,25,"Granja d'Escarp, La",25102
Cataluña,09,Lleida,25,Granyanella,25103
Cataluña,09,Lleida,25,Granyena de les Garrigues,25105
Cataluña,09,Lleida,25,Granyena de Segarra,25104
Cataluña,09,Lleida,25,Guimerà,25109
Cataluña,09,Lleida,25,"Guingueta d'Àneu, La",25903
Cataluña,09,Lleida,25,Guissona,25110
Cataluña,09,Lleida,25,Guixers,25111
Cataluña,09,Lleida,25,Isona i Conca Dellà,25115
Cataluña,09,Lleida,25,Ivars de Noguera,25112
Cataluña,09,Lleida,25,Ivars d'Urgell,25113
Cataluña,09,Lleida,25,Ivorra,25114
Cataluña,09,Lleida,25,Josa i Tuixén,25910
Cataluña,09,Lleida,25,Juncosa,25118
Cataluña,09,Lleida,25,Juneda,25119
Cataluña,09,Lleida,25,Les,25121
Cataluña,09,Lleida,25,Linyola,25122
Cataluña,09,Lleida,25,Lladorre,25123
Cataluña,09,Lleida,25,Lladurs,25124
Cataluña,09,Lleida,25,Llardecans,25125
Cataluña,09,Lleida,25,Llavorsí,25126
Cataluña,09,Lleida,25,Lleida,25120
Cataluña,09,Lleida,25,Lles de Cerdanya,25127
Cataluña,09,Lleida,25,Llimiana,25128
Cataluña,09,Lleida,25,Llobera,25129
Cataluña,09,Lleida,25,Maials,25133
Cataluña,09,Lleida,25,Maldà,25130
Cataluña,09,Lleida,25,Massalcoreig,25131
Cataluña,09,Lleida,25,Massoteres,25132
Cataluña,09,Lleida,25,Menàrguens,25134
Cataluña,09,Lleida,25,Miralcamp,25135
Cataluña,09,Lleida,25,Mollerussa,25137
Cataluña,09,Lleida,25,"Molsosa, La",25136
Cataluña,09,Lleida,25,Montellà i Martinet,25139
Cataluña,09,Lleida,25,Montferrer i Castellbò,25140
Cataluña,09,Lleida,25,Montgai,25138
Cataluña,09,Lleida,25,Montoliu de Lleida,25142
Cataluña,09,Lleida,25,Montoliu de Segarra,25141
Cataluña,09,Lleida,25,Montornès de Segarra,25143
Cataluña,09,Lleida,25,Nalec,25145
Cataluña,09,Lleida,25,Naut Aran,25025
Cataluña,09,Lleida,25,Navès,25146
Cataluña,09,Lleida,25,Odèn,25148
Cataluña,09,Lleida,25,Oliana,25149
Cataluña,09,Lleida,25,Oliola,25150
Cataluña,09,Lleida,25,Olius,25151
Cataluña,09,Lleida,25,"Oluges, Les",25152
Cataluña,09,Lleida,25,"Omellons, Els",25153
Cataluña,09,Lleida,25,"Omells de na Gaia, Els",25154
Cataluña,09,Lleida,25,Organyà,25155
Cataluña,09,Lleida,25,Os de Balaguer,25156
Cataluña,09,Lleida,25,Ossó de Sió,25157
Cataluña,09,Lleida,25,"Palau d'Anglesola, El",25158
Cataluña,09,Lleida,25,Penelles,25164
Cataluña,09,Lleida,25,Peramola,25165
Cataluña,09,Lleida,25,Pinell de Solsonès,25166
Cataluña,09,Lleida,25,Pinós,25167
Cataluña,09,Lleida,25,"Plans de Sió, Els",25911
Cataluña,09,Lleida,25,"Poal, El",25168
Cataluña,09,Lleida,25,"Pobla de Cérvoles, La",25169
Cataluña,09,Lleida,25,"Pobla de Segur, La",25171
Cataluña,09,Lleida,25,"Pont de Bar, El",25030
Cataluña,09,Lleida,25,"Pont de Suert, El",25173
Cataluña,09,Lleida,25,Ponts,25172
Cataluña,09,Lleida,25,"Portella, La",25174
Cataluña,09,Lleida,25,Prats i Sansor,25175
Cataluña,09,Lleida,25,Preixana,25176
Cataluña,09,Lleida,25,Preixens,25177
Cataluña,09,Lleida,25,Prullans,25179
Cataluña,09,Lleida,25,Puiggròs,25180
Cataluña,09,Lleida,25,Puigverd d'Agramunt,25181
Cataluña,09,Lleida,25,Puigverd de Lleida,25182
Cataluña,09,Lleida,25,Rialp,25183
Cataluña,09,Lleida,25,Ribera d'Ondara,25905
Cataluña,09,Lleida,25,Ribera d'Urgellet,25185
Cataluña,09,Lleida,25,Riner,25186
Cataluña,09,Lleida,25,Riu de Cerdanya,25913
Cataluña,09,Lleida,25,Rosselló,25189
Cataluña,09,Lleida,25,Salàs de Pallars,25190
Cataluña,09,Lleida,25,Sanaüja,25191
Cataluña,09,Lleida,25,Sant Esteve de la Sarga,25196
Cataluña,09,Lleida,25,Sant Guim de Freixenet,25192
Cataluña,09,Lleida,25,Sant Guim de la Plana,25197
Cataluña,09,Lleida,25,Sant Llorenç de Morunys,25193
Cataluña,09,Lleida,25,Sant Martí de Riucorb,25902
Cataluña,09,Lleida,25,Sant Ramon,25194
Cataluña,09,Lleida,25,Sarroca de Bellera,25201
Cataluña,09,Lleida,25,Sarroca de Lleida,25200
Cataluña,09,Lleida,25,Senterada,25202
Cataluña,09,Lleida,25,"Sentiu de Sió, La",25035
Cataluña,09,Lleida,25,Seròs,25204
Cataluña,09,Lleida,25,"Seu d'Urgell, La",25203
Cataluña,09,Lleida,25,Sidamon,25205
Cataluña,09,Lleida,25,"Soleràs, El",25206
Cataluña,09,Lleida,25,Solsona,25207
Cataluña,09,Lleida,25,Soriguera,25208
Cataluña,09,Lleida,25,Sort,25209
Cataluña,09,Lleida,25,Soses,25210
Cataluña,09,Lleida,25,Sudanell,25211
Cataluña,09,Lleida,25,Sunyer,25212
Cataluña,09,Lleida,25,Talarn,25215
Cataluña,09,Lleida,25,Talavera,25216
Cataluña,09,Lleida,25,Tàrrega,25217
Cataluña,09,Lleida,25,Tarrés,25218
Cataluña,09,Lleida,25,Tarroja de Segarra,25219
Cataluña,09,Lleida,25,Térmens,25220
Cataluña,09,Lleida,25,Tírvia,25221
Cataluña,09,Lleida,25,Tiurana,25222
Cataluña,09,Lleida,25,Torà,25223
Cataluña,09,Lleida,25,"Torms, Els",25224
Cataluña,09,Lleida,25,Tornabous,25225
Cataluña,09,Lleida,25,"Torre de Cabdella, La",25227
Cataluña,09,Lleida,25,Torrebesses,25226
Cataluña,09,Lleida,25,Torrefarrera,25228
Cataluña,09,Lleida,25,Torrefeta i Florejacs,25907
Cataluña,09,Lleida,25,Torregrossa,25230
Cataluña,09,Lleida,25,Torrelameu,25231
Cataluña,09,Lleida,25,Torres de Segre,25232
Cataluña,09,Lleida,25,Torre-serona,25233
Cataluña,09,Lleida,25,Tremp,25234
Cataluña,09,Lleida,25,"Vall de Boí, La",25043
Cataluña,09,Lleida,25,Vall de Cardós,25901
Cataluña,09,Lleida,25,Vallbona de les Monges,25238
Cataluña,09,Lleida,25,Vallfogona de Balaguer,25240
Cataluña,09,Lleida,25,"Valls d'Aguilar, Les",25906
Cataluña,09,Lleida,25,"Valls de Valira, Les",25239
Cataluña,09,Lleida,25,"Vansa i Fórnols, La",25909
Cataluña,09,Lleida,25,Verdú,25242
Cataluña,09,Lleida,25,Vielha e Mijaran,25243
Cataluña,09,Lleida,25,Vilagrassa,25244
Cataluña,09,Lleida,25,Vilaller,25245
Cataluña,09,Lleida,25,Vilamòs,25247
Cataluña,09,Lleida,25,Vilanova de Bellpuig,25248
Cataluña,09,Lleida,25,Vilanova de la Barca,25254
Cataluña,09,Lleida,25,Vilanova de l'Aguda,25249
Cataluña,09,Lleida,25,Vilanova de Meià,25250
Cataluña,09,Lleida,25,Vilanova de Segrià,25251
Cataluña,09,Lleida,25,Vila-sana,25252
Cataluña,09,Lleida,25,"Vilosell, El",25253
Cataluña,09,Lleida,25,Vinaixa,25255
La Rioja,17,"Rioja, La",26,Ábalos,26001
La Rioja,17,"Rioja, La",26,Agoncillo,26002
La Rioja,17,"Rioja, La",26,Aguilar del Río Alhama,26003
La Rioja,17,"Rioja, La",26,Ajamil de Cameros,26004
La Rioja,17,"Rioja, La",26,Albelda de Iregua,26005
La Rioja,17,"Rioja, La",26,Alberite,26006
La Rioja,17,"Rioja, La",26,Alcanadre,26007
La Rioja,17,"Rioja, La",26,Aldeanueva de Ebro,26008
La Rioja,17,"Rioja, La",26,Alesanco,26009
La Rioja,17,"Rioja, La",26,Alesón,26010
La Rioja,17,"Rioja, La",26,Alfaro,26011
La Rioja,17,"Rioja, La",26,Almarza de Cameros,26012
La Rioja,17,"Rioja, La",26,Anguciana,26013
La Rioja,17,"Rioja, La",26,Anguiano,26014
La Rioja,17,"Rioja, La",26,Arenzana de Abajo,26015
La Rioja,17,"Rioja, La",26,Arenzana de Arriba,26016
La Rioja,17,"Rioja, La",26,Arnedillo,26017
La Rioja,17,"Rioja, La",26,Arnedo,26018
La Rioja,17,"Rioja, La",26,Arrúbal,26019
La Rioja,17,"Rioja, La",26,Ausejo,26020
La Rioja,17,"Rioja, La",26,Autol,26021
La Rioja,17,"Rioja, La",26,Azofra,26022
La Rioja,17,"Rioja, La",26,Badarán,26023
La Rioja,17,"Rioja, La",26,Bañares,26024
La Rioja,17,"Rioja, La",26,Baños de Río Tobía,26026
La Rioja,17,"Rioja, La",26,Baños de Rioja,26025
La Rioja,17,"Rioja, La",26,Berceo,26027
La Rioja,17,"Rioja, La",26,Bergasa,26028
La Rioja,17,"Rioja, La",26,Bergasillas Bajera,26029
La Rioja,17,"Rioja, La",26,Bezares,26030
La Rioja,17,"Rioja, La",26,Bobadilla,26031
La Rioja,17,"Rioja, La",26,Brieva de Cameros,26032
La Rioja,17,"Rioja, La",26,Briñas,26033
La Rioja,17,"Rioja, La",26,Briones,26034
La Rioja,17,"Rioja, La",26,Cabezón de Cameros,26035
La Rioja,17,"Rioja, La",26,Calahorra,26036
La Rioja,17,"Rioja, La",26,Camprovín,26037
La Rioja,17,"Rioja, La",26,Canales de la Sierra,26038
La Rioja,17,"Rioja, La",26,Canillas de Río Tuerto,26039
La Rioja,17,"Rioja, La",26,Cañas,26040
La Rioja,17,"Rioja, La",26,Cárdenas,26041
La Rioja,17,"Rioja, La",26,Casalarreina,26042
La Rioja,17,"Rioja, La",26,Castañares de Rioja,26043
La Rioja,17,"Rioja, La",26,Castroviejo,26044
La Rioja,17,"Rioja, La",26,Cellorigo,26045
La Rioja,17,"Rioja, La",26,Cenicero,26046
La Rioja,17,"Rioja, La",26,Cervera del Río Alhama,26047
La Rioja,17,"Rioja, La",26,Cidamón,26048
La Rioja,17,"Rioja, La",26,Cihuri,26049
La Rioja,17,"Rioja, La",26,Cirueña,26050
La Rioja,17,"Rioja, La",26,Clavijo,26051
La Rioja,17,"Rioja, La",26,Cordovín,26052
La Rioja,17,"Rioja, La",26,Corera,26053
La Rioja,17,"Rioja, La",26,Cornago,26054
La Rioja,17,"Rioja, La",26,Corporales,26055
La Rioja,17,"Rioja, La",26,Cuzcurrita de Río Tirón,26056
La Rioja,17,"Rioja, La",26,Daroca de Rioja,26057
La Rioja,17,"Rioja, La",26,Enciso,26058
La Rioja,17,"Rioja, La",26,Entrena,26059
La Rioja,17,"Rioja, La",26,Estollo,26060
La Rioja,17,"Rioja, La",26,Ezcaray,26061
La Rioja,17,"Rioja, La",26,Foncea,26062
La Rioja,17,"Rioja, La",26,Fonzaleche,26063
La Rioja,17,"Rioja, La",26,Fuenmayor,26064
La Rioja,17,"Rioja, La",26,Galbárruli,26065
La Rioja,17,"Rioja, La",26,Galilea,26066
La Rioja,17,"Rioja, La",26,Gallinero de Cameros,26067
La Rioja,17,"Rioja, La",26,Gimileo,26068
La Rioja,17,"Rioja, La",26,Grañón,26069
La Rioja,17,"Rioja, La",26,Grávalos,26070
La Rioja,17,"Rioja, La",26,Haro,26071
La Rioja,17,"Rioja, La",26,Herce,26072
La Rioja,17,"Rioja, La",26,Herramélluri,26073
La Rioja,17,"Rioja, La",26,Hervías,26074
La Rioja,17,"Rioja, La",26,Hormilla,26075
La Rioja,17,"Rioja, La",26,Hormilleja,26076
La Rioja,17,"Rioja, La",26,Hornillos de Cameros,26077
La Rioja,17,"Rioja, La",26,Hornos de Moncalvillo,26078
La Rioja,17,"Rioja, La",26,Huércanos,26079
La Rioja,17,"Rioja, La",26,Igea,26080
La Rioja,17,"Rioja, La",26,Jalón de Cameros,26081
La Rioja,17,"Rioja, La",26,Laguna de Cameros,26082
La Rioja,17,"Rioja, La",26,Lagunilla del Jubera,26083
La Rioja,17,"Rioja, La",26,Lardero,26084
La Rioja,17,"Rioja, La",26,Ledesma de la Cogolla,26086
La Rioja,17,"Rioja, La",26,Leiva,26087
La Rioja,17,"Rioja, La",26,Leza de Río Leza,26088
La Rioja,17,"Rioja, La",26,Logroño,26089
La Rioja,17,"Rioja, La",26,Lumbreras de Cameros,26091
La Rioja,17,"Rioja, La",26,Manjarrés,26092
La Rioja,17,"Rioja, La",26,Mansilla de la Sierra,26093
La Rioja,17,"Rioja, La",26,Manzanares de Rioja,26094
La Rioja,17,"Rioja, La",26,Matute,26095
La Rioja,17,"Rioja, La",26,Medrano,26096
La Rioja,17,"Rioja, La",26,Munilla,26098
La Rioja,17,"Rioja, La",26,Murillo de Río Leza,26099
La Rioja,17,"Rioja, La",26,Muro de Aguas,26100
La Rioja,17,"Rioja, La",26,Muro en Cameros,26101
La Rioja,17,"Rioja, La",26,Nájera,26102
La Rioja,17,"Rioja, La",26,Nalda,26103
La Rioja,17,"Rioja, La",26,Navajún,26104
La Rioja,17,"Rioja, La",26,Navarrete,26105
La Rioja,17,"Rioja, La",26,Nestares,26106
La Rioja,17,"Rioja, La",26,Nieva de Cameros,26107
La Rioja,17,"Rioja, La",26,Ochánduri,26109
La Rioja,17,"Rioja, La",26,Ocón,26108
La Rioja,17,"Rioja, La",26,Ojacastro,26110
La Rioja,17,"Rioja, La",26,Ollauri,26111
La Rioja,17,"Rioja, La",26,Ortigosa de Cameros,26112
La Rioja,17,"Rioja, La",26,Pazuengos,26113
La Rioja,17,"Rioja, La",26,Pedroso,26114
La Rioja,17,"Rioja, La",26,Pinillos,26115
La Rioja,17,"Rioja, La",26,Pradejón,26117
La Rioja,17,"Rioja, La",26,Pradillo,26118
La Rioja,17,"Rioja, La",26,Préjano,26119
La Rioja,17,"Rioja, La",26,Quel,26120
La Rioja,17,"Rioja, La",26,Rabanera,26121
La Rioja,17,"Rioja, La",26,"Rasillo de Cameros, El",26122
La Rioja,17,"Rioja, La",26,"Redal, El",26123
La Rioja,17,"Rioja, La",26,Ribafrecha,26124
La Rioja,17,"Rioja, La",26,Rincón de Soto,26125
La Rioja,17,"Rioja, La",26,Robres del Castillo,26126
La Rioja,17,"Rioja, La",26,Rodezno,26127
La Rioja,17,"Rioja, La",26,Sajazarra,26128
La Rioja,17,"Rioja, La",26,San Asensio,26129
La Rioja,17,"Rioja, La",26,San Millán de la Cogolla,26130
La Rioja,17,"Rioja, La",26,San Millán de Yécora,26131
La Rioja,17,"Rioja, La",26,San Román de Cameros,26132
La Rioja,17,"Rioja, La",26,San Torcuato,26139
La Rioja,17,"Rioja, La",26,San Vicente de la Sonsierra,26142
La Rioja,17,"Rioja, La",26,Santa Coloma,26134
La Rioja,17,"Rioja, La",26,Santa Engracia del Jubera,26135
La Rioja,17,"Rioja, La",26,Santa Eulalia Bajera,26136
La Rioja,17,"Rioja, La",26,Santo Domingo de la Calzada,26138
La Rioja,17,"Rioja, La",26,Santurde de Rioja,26140
La Rioja,17,"Rioja, La",26,Santurdejo,26141
La Rioja,17,"Rioja, La",26,Sojuela,26143
La Rioja,17,"Rioja, La",26,Sorzano,26144
La Rioja,17,"Rioja, La",26,Sotés,26145
La Rioja,17,"Rioja, La",26,Soto en Cameros,26146
La Rioja,17,"Rioja, La",26,Terroba,26147
La Rioja,17,"Rioja, La",26,Tirgo,26148
La Rioja,17,"Rioja, La",26,Tobía,26149
La Rioja,17,"Rioja, La",26,Tormantos,26150
La Rioja,17,"Rioja, La",26,Torre en Cameros,26153
La Rioja,17,"Rioja, La",26,Torrecilla en Cameros,26151
La Rioja,17,"Rioja, La",26,Torrecilla sobre Alesanco,26152
La Rioja,17,"Rioja, La",26,Torremontalbo,26154
La Rioja,17,"Rioja, La",26,Treviana,26155
La Rioja,17,"Rioja, La",26,Tricio,26157
La Rioja,17,"Rioja, La",26,Tudelilla,26158
La Rioja,17,"Rioja, La",26,Uruñuela,26160
La Rioja,17,"Rioja, La",26,Valdemadera,26161
La Rioja,17,"Rioja, La",26,Valgañón,26162
La Rioja,17,"Rioja, La",26,Ventosa,26163
La Rioja,17,"Rioja, La",26,Ventrosa,26164
La Rioja,17,"Rioja, La",26,Viguera,26165
La Rioja,17,"Rioja, La",26,Villalba de Rioja,26166
La Rioja,17,"Rioja, La",26,Villalobar de Rioja,26167
La Rioja,17,"Rioja, La",26,Villamediana de Iregua,26168
La Rioja,17,"Rioja, La",26,Villanueva de Cameros,26169
La Rioja,17,"Rioja, La",26,"Villar de Arnedo, El",26170
La Rioja,17,"Rioja, La",26,Villar de Torre,26171
La Rioja,17,"Rioja, La",26,Villarejo,26172
La Rioja,17,"Rioja, La",26,Villarroya,26173
La Rioja,17,"Rioja, La",26,Villarta-Quintana,26174
La Rioja,17,"Rioja, La",26,Villavelayo,26175
La Rioja,17,"Rioja, La",26,Villaverde de Rioja,26176
La Rioja,17,"Rioja, La",26,Villoslada de Cameros,26177
La Rioja,17,"Rioja, La",26,Viniegra de Abajo,26178
La Rioja,17,"Rioja, La",26,Viniegra de Arriba,26179
La Rioja,17,"Rioja, La",26,Zarratón,26180
La Rioja,17,"Rioja, La",26,Zarzosa,26181
La Rioja,17,"Rioja, La",26,Zorraquín,26183
Galicia,12,Lugo,27,Abadín,27001
Galicia,12,Lugo,27,Alfoz,27002
Galicia,12,Lugo,27,Antas de Ulla,27003
Galicia,12,Lugo,27,Baleira,27004
Galicia,12,Lugo,27,Baralla,27901
Galicia,12,Lugo,27,Barreiros,27005
Galicia,12,Lugo,27,Becerreá,27006
Galicia,12,Lugo,27,Begonte,27007
Galicia,12,Lugo,27,Bóveda,27008
Galicia,12,Lugo,27,Burela,27902
Galicia,12,Lugo,27,Carballedo,27009
Galicia,12,Lugo,27,Castro de Rei,27010
Galicia,12,Lugo,27,Castroverde,27011
Galicia,12,Lugo,27,Cervantes,27012
Galicia,12,Lugo,27,Cervo,27013
Galicia,12,Lugo,27,Chantada,27016
Galicia,12,Lugo,27,"Corgo, O",27014
Galicia,12,Lugo,27,Cospeito,27015
Galicia,12,Lugo,27,Folgoso do Courel,27017
Galicia,12,Lugo,27,"Fonsagrada, A",27018
Galicia,12,Lugo,27,Foz,27019
Galicia,12,Lugo,27,Friol,27020
Galicia,12,Lugo,27,Guitiriz,27022
Galicia,12,Lugo,27,Guntín,27023
Galicia,12,Lugo,27,"Incio, O",27024
Galicia,12,Lugo,27,Láncara,27026
Galicia,12,Lugo,27,Lourenzá,27027
Galicia,12,Lugo,27,Lugo,27028
Galicia,12,Lugo,27,Meira,27029
Galicia,12,Lugo,27,Mondoñedo,27030
Galicia,12,Lugo,27,Monforte de Lemos,27031
Galicia,12,Lugo,27,Monterroso,27032
Galicia,12,Lugo,27,Muras,27033
Galicia,12,Lugo,27,Navia de Suarna,27034
Galicia,12,Lugo,27,Negueira de Muñiz,27035
Galicia,12,Lugo,27,"Nogais, As",27037
Galicia,12,Lugo,27,Ourol,27038
Galicia,12,Lugo,27,Outeiro de Rei,27039
Galicia,12,Lugo,27,Palas de Rei,27040
Galicia,12,Lugo,27,Pantón,27041
Galicia,12,Lugo,27,Paradela,27042
Galicia,12,Lugo,27,"Páramo, O",27043
Galicia,12,Lugo,27,"Pastoriza, A",27044
Galicia,12,Lugo,27,Pedrafita do Cebreiro,27045
Galicia,12,Lugo,27,"Pobra do Brollón, A",27047
Galicia,12,Lugo,27,Pol,27046
Galicia,12,Lugo,27,"Pontenova, A",27048
Galicia,12,Lugo,27,Portomarín,27049
Galicia,12,Lugo,27,Quiroga,27050
Galicia,12,Lugo,27,Rábade,27056
Galicia,12,Lugo,27,Ribadeo,27051
Galicia,12,Lugo,27,Ribas de Sil,27052
Galicia,12,Lugo,27,Ribeira de Piquín,27053
Galicia,12,Lugo,27,Riotorto,27054
Galicia,12,Lugo,27,Samos,27055
Galicia,12,Lugo,27,Sarria,27057
Galicia,12,Lugo,27,"Saviñao, O",27058
Galicia,12,Lugo,27,Sober,27059
Galicia,12,Lugo,27,Taboada,27060
Galicia,12,Lugo,27,Trabada,27061
Galicia,12,Lugo,27,Triacastela,27062
Galicia,12,Lugo,27,"Valadouro, O",27063
Galicia,12,Lugo,27,"Vicedo, O",27064
Galicia,12,Lugo,27,Vilalba,27065
Galicia,12,Lugo,27,Viveiro,27066
Galicia,12,Lugo,27,Xermade,27021
Galicia,12,Lugo,27,Xove,27025
Comunidad de Madrid,13,Madrid,28,"Acebeda, La",28001
Comunidad de Madrid,13,Madrid,28,Ajalvir,28002
Comunidad de Madrid,13,Madrid,28,Alameda del Valle,28003
Comunidad de Madrid,13,Madrid,28,"Álamo, El",28004
Comunidad de Madrid,13,Madrid,28,Alcalá de Henares,28005
Comunidad de Madrid,13,Madrid,28,Alcobendas,28006
Comunidad de Madrid,13,Madrid,28,Alcorcón,28007
Comunidad de Madrid,13,Madrid,28,Aldea del Fresno,28008
Comunidad de Madrid,13,Madrid,28,Algete,28009
Comunidad de Madrid,13,Madrid,28,Alpedrete,28010
Comunidad de Madrid,13,Madrid,28,Ambite,28011
Comunidad de Madrid,13,Madrid,28,Anchuelo,28012
Comunidad de Madrid,13,Madrid,28,Aranjuez,28013
Comunidad de Madrid,13,Madrid,28,Arganda del Rey,28014
Comunidad de Madrid,13,Madrid,28,Arroyomolinos,28015
Comunidad de Madrid,13,Madrid,28,"Atazar, El",28016
Comunidad de Madrid,13,Madrid,28,Batres,28017
Comunidad de Madrid,13,Madrid,28,Becerril de la Sierra,28018
Comunidad de Madrid,13,Madrid,28,Belmonte de Tajo,28019
Comunidad de Madrid,13,Madrid,28,"Berrueco, El",28021
Comunidad de Madrid,13,Madrid,28,Berzosa del Lozoya,28020
Comunidad de Madrid,13,Madrid,28,Boadilla del Monte,28022
Comunidad de Madrid,13,Madrid,28,"Boalo, El",28023
Comunidad de Madrid,13,Madrid,28,Braojos,28024
Comunidad de Madrid,13,Madrid,28,Brea de Tajo,28025
Comunidad de Madrid,13,Madrid,28,Brunete,28026
Comunidad de Madrid,13,Madrid,28,Buitrago del Lozoya,28027
Comunidad de Madrid,13,Madrid,28,Bustarviejo,28028
Comunidad de Madrid,13,Madrid,28,Cabanillas de la Sierra,28029
Comunidad de Madrid,13,Madrid,28,"Cabrera, La",28030
Comunidad de Madrid,13,Madrid,28,Cadalso de los Vidrios,28031
Comunidad de Madrid,13,Madrid,28,Camarma de Esteruelas,28032
Comunidad de Madrid,13,Madrid,28,Campo Real,28033
Comunidad de Madrid,13,Madrid,28,Canencia,28034
Comunidad de Madrid,13,Madrid,28,Carabaña,28035
Comunidad de Madrid,13,Madrid,28,Casarrubuelos,28036
Comunidad de Madrid,13,Madrid,28,Cenicientos,28037
Comunidad de Madrid,13,Madrid,28,Cercedilla,28038
Comunidad de Madrid,13,Madrid,28,Cervera de Buitrago,28039
Comunidad de Madrid,13,Madrid,28,Chapinería,28051
Comunidad de Madrid,13,Madrid,28,Chinchón,28052
