Nombre Provincia,Codigo Provincia,Nombre Municipio,Codigo Municipio
Tarragona,43,Bellmunt del Priorat,43023
Tarragona,43,Bellvei,43024
Tarragona,43,Benifallet,43025
Tarragona,43,Benissanet,43026
Tarragona,43,"Bisbal de Falset, La",43027
Tarragona,43,"Bisbal del Penedès, La",43028
Tarragona,43,Blancafort,43029
Tarragona,43,Bonastre,43030
Tarragona,43,"Borges del Camp, Les",43031
Tarragona,43,Bot,43032
Tarragona,43,Botarell,43033
Tarragona,43,Bràfim,43034
Tarragona,43,Cabacés,43035
Tarragona,43,Cabra del Camp,43036
Tarragona,43,Calafell,43037
Tarragona,43,Camarles,43903
Tarragona,43,Cambrils,43038
Tarragona,43,"Canonja, La",43907
Tarragona,43,Capafonts,43039
Tarragona,43,Capçanes,43040
Tarragona,43,Caseres,43041
Tarragona,43,Castellvell del Camp,43042
Tarragona,43,"Catllar, El",43043
Tarragona,43,Colldejou,43045
Tarragona,43,Conesa,43046
Tarragona,43,Constantí,43047
Tarragona,43,Corbera d'Ebre,43048
Tarragona,43,Cornudella de Montsant,43049
Tarragona,43,Creixell,43050
Tarragona,43,Cunit,43051
Tarragona,43,Deltebre,43901
Tarragona,43,Duesaigües,43053
Tarragona,43,"Espluga de Francolí, L'",43054
Tarragona,43,Falset,43055
Tarragona,43,"Fatarella, La",43056
Tarragona,43,"Febró, La",43057
Tarragona,43,"Figuera, La",43058
Tarragona,43,Figuerola del Camp,43059
Tarragona,43,Flix,43060
Tarragona,43,Forès,43061
Tarragona,43,Freginals,43062
Tarragona,43,"Galera, La",43063
Tarragona,43,Gandesa,43064
Tarragona,43,Garcia,43065
Tarragona,43,"Garidells, Els",43066
Tarragona,43,Ginestar,43067
Tarragona,43,Godall,43068
Tarragona,43,Gratallops,43069
Tarragona,43,"Guiamets, Els",43070
Tarragona,43,Horta de Sant Joan,43071
Tarragona,43,"Lloar, El",43072
Tarragona,43,Llorac,43073
Tarragona,43,Llorenç del Penedès,43074
Tarragona,43,Marçà,43076
Tarragona,43,Margalef,43075
Tarragona,43,Mas de Barberans,43077
Tarragona,43,Masdenverge,43078
Tarragona,43,Masllorenç,43079
Tarragona,43,"Masó, La",43080
Tarragona,43,Maspujols,43081
Tarragona,43,"Masroig, El",43082
Tarragona,43,"Milà, El",43083
Tarragona,43,Miravet,43084
Tarragona,43,"Molar, El",43085
Tarragona,43,Montblanc,43086
Tarragona,43,Montbrió del Camp,43088
Tarragona,43,Montferri,43089
Tarragona,43,"Montmell, El",43090
Tarragona,43,Mont-ral,43091
Tarragona,43,Mont-roig del Camp,43092
Tarragona,43,Móra d'Ebre,43093
Tarragona,43,Móra la Nova,43094
Tarragona,43,"Morell, El",43095
Tarragona,43,"Morera de Montsant, La",43096
Tarragona,43,"Nou de Gaià, La",43097
Tarragona,43,Nulles,43098
Tarragona,43,"Pallaresos, Els",43100
Tarragona,43,"Palma d'Ebre, La",43099
Tarragona,43,Passanant i Belltall,43101
Tarragona,43,Paüls,43102
Tarragona,43,Perafort,43103
Tarragona,43,"Perelló, El",43104
Tarragona,43,"Piles, Les",43105
Tarragona,43,"Pinell de Brai, El",43106
Tarragona,43,Pira,43107
Tarragona,43,"Pla de Santa Maria, El",43108
Tarragona,43,"Pobla de Mafumet, La",43109
Tarragona,43,"Pobla de Massaluca, La",43110
Tarragona,43,"Pobla de Montornès, La",43111
Tarragona,43,Poboleda,43112
Tarragona,43,"Pont d'Armentera, El",43113
Tarragona,43,Pontils,43141
Tarragona,43,Porrera,43114
Tarragona,43,Pradell de la Teixeta,43115
Tarragona,43,Prades,43116
Tarragona,43,Prat de Comte,43117
Tarragona,43,Pratdip,43118
Tarragona,43,Puigpelat,43119
Tarragona,43,Querol,43120
Tarragona,43,Rasquera,43121
Tarragona,43,Renau,43122
Tarragona,43,Reus,43123
Tarragona,43,"Riba, La",43124
Tarragona,43,Riba-roja d'Ebre,43125
Tarragona,43,"Riera de Gaià, La",43126
Tarragona,43,Riudecanyes,43127
Tarragona,43,Riudecols,43128
Tarragona,43,Riudoms,43129
Tarragona,43,Rocafort de Queralt,43130
Tarragona,43,Roda de Berà,43131
Tarragona,43,Rodonyà,43132
Tarragona,43,Roquetes,43133
Tarragona,43,"Rourell, El",43134
Tarragona,43,Salomó,43135
Tarragona,43,Salou,43905
Tarragona,43,Sant Carles de la Ràpita,43136
Tarragona,43,Sant Jaume dels Domenys,43137
Tarragona,43,Sant Jaume d'Enveja,43902
Tarragona,43,Santa Bàrbara,43138
Tarragona,43,Santa Coloma de Queralt,43139
Tarragona,43,Santa Oliva,43140
Tarragona,43,Sarral,43142
Tarragona,43,Savallà del Comtat,43143
Tarragona,43,"Secuita, La",43144
Tarragona,43,"Selva del Camp, La",43145
Tarragona,43,Senan,43146
Tarragona,43,"Sénia, La",43044
Tarragona,43,Solivella,43147
Tarragona,43,Tarragona,43148
Tarragona,43,Tivenys,43149
Tarragona,43,Tivissa,43150
Tarragona,43,"Torre de Fontaubella, La",43151
Tarragona,43,"Torre de l'Espanyol, La",43152
Tarragona,43,Torredembarra,43153
Tarragona,43,Torroja del Priorat,43154
Tarragona,43,Tortosa,43155
Tarragona,43,Ulldecona,43156
Tarragona,43,Ulldemolins,43157
Tarragona,43,Vallclara,43158
Tarragona,43,Vallfogona de Riucorb,43159
Tarragona,43,Vallmoll,43160
Tarragona,43,Valls,43161
Tarragona,43,Vandellòs i l'Hospitalet de l'Infant,43162
Tarragona,43,"Vendrell, El",43163
Tarragona,43,Vespella de Gaià,43164
Tarragona,43,Vilabella,43165
Tarragona,43,Vilalba dels Arcs,43175
Tarragona,43,Vilallonga del Camp,43166
Tarragona,43,Vilanova de Prades,43168
Tarragona,43,Vilanova d'Escornalbou,43167
Tarragona,43,Vilaplana,43169
Tarragona,43,Vila-rodona,43170
Tarragona,43,Vila-seca,43171
Tarragona,43,Vilaverd,43172
Tarragona,43,"Vilella Alta, La",43173
Tarragona,43,"Vilella Baixa, La",43174
Tarragona,43,Vimbodí i Poblet,43176
Tarragona,43,Vinebre,43177
Tarragona,43,Vinyols i els Arcs,43178
Tarragona,43,Xerta,43052
Teruel,44,Ababuj,44001
Teruel,44,Abejuela,44002
Teruel,44,Aguatón,44003
Teruel,44,Aguaviva,44004
Teruel,44,Aguilar del Alfambra,44005
Teruel,44,Alacón,44006
Teruel,44,Alba,44007
Teruel,44,Albalate del Arzobispo,44008
Teruel,44,Albarracín,44009
Teruel,44,Albentosa,44010
Teruel,44,Alcaine,44011
Teruel,44,Alcalá de la Selva,44012
Teruel,44,Alcañiz,44013
Teruel,44,Alcorisa,44014
Teruel,44,Alfambra,44016
Teruel,44,Aliaga,44017
Teruel,44,Allepuz,44021
Teruel,44,Alloza,44022
Teruel,44,Allueva,44023
Teruel,44,Almohaja,44018
Teruel,44,Alobras,44019
Teruel,44,Alpeñés,44020
Teruel,44,Anadón,44024
Teruel,44,Andorra,44025
Teruel,44,Arcos de las Salinas,44026
Teruel,44,Arens de Lledó,44027
Teruel,44,Argente,44028
Teruel,44,Ariño,44029
Teruel,44,Azaila,44031
Teruel,44,Bádenas,44032
Teruel,44,Báguena,44033
Teruel,44,Bañón,44034
Teruel,44,Barrachina,44035
Teruel,44,Bea,44036
Teruel,44,Beceite,44037
Teruel,44,Bello,44039
Teruel,44,Belmonte de San José,44038
Teruel,44,Berge,44040
Teruel,44,Bezas,44041
Teruel,44,Blancas,44042
Teruel,44,Blesa,44043
Teruel,44,Bordón,44044
Teruel,44,Bronchales,44045
Teruel,44,Bueña,44046
Teruel,44,Burbáguena,44047
Teruel,44,Cabra de Mora,44048
Teruel,44,Calaceite,44049
Teruel,44,Calamocha,44050
Teruel,44,Calanda,44051
Teruel,44,Calomarde,44052
Teruel,44,Camañas,44053
Teruel,44,Camarena de la Sierra,44054
Teruel,44,Camarillas,44055
Teruel,44,Caminreal,44056
Teruel,44,Cantavieja,44059
Teruel,44,Cañada de Benatanduz,44060
Teruel,44,"Cañada de Verich, La",44061
Teruel,44,Cañada Vellida,44062
Teruel,44,Cañizar del Olivar,44063
Teruel,44,Cascante del Río,44064
Teruel,44,Castejón de Tornos,44065
Teruel,44,Castel de Cabra,44066
Teruel,44,"Castellar, El",44070
Teruel,44,Castellote,44071
Teruel,44,Castelnou,44067
Teruel,44,Castelserás,44068
Teruel,44,Cedrillas,44074
Teruel,44,Celadas,44075
Teruel,44,Cella,44076
Teruel,44,"Cerollera, La",44077
Teruel,44,"Codoñera, La",44080
Teruel,44,Corbalán,44082
Teruel,44,Cortes de Aragón,44084
Teruel,44,Cosa,44085
Teruel,44,Cretas,44086
Teruel,44,Crivillén,44087
Teruel,44,"Cuba, La",44088
Teruel,44,Cubla,44089
Teruel,44,Cucalón,44090
Teruel,44,"Cuervo, El",44092
Teruel,44,Cuevas de Almudén,44093
Teruel,44,Cuevas Labradas,44094
Teruel,44,Ejulve,44096
Teruel,44,Escorihuela,44097
Teruel,44,Escucha,44099
Teruel,44,Estercuel,44100
Teruel,44,Ferreruela de Huerva,44101
Teruel,44,Fonfría,44102
Teruel,44,Formiche Alto,44103
Teruel,44,Fórnoles,44105
Teruel,44,Fortanete,44106
Teruel,44,Foz-Calanda,44107
Teruel,44,"Fresneda, La",44108
Teruel,44,Frías de Albarracín,44109
Teruel,44,Fuenferrada,44110
Teruel,44,Fuentes Calientes,44111
Teruel,44,Fuentes Claras,44112
Teruel,44,Fuentes de Rubielos,44113
Teruel,44,Fuentespalda,44114
Teruel,44,Galve,44115
Teruel,44,Gargallo,44116
Teruel,44,Gea de Albarracín,44117
Teruel,44,"Ginebrosa, La",44118
Teruel,44,Griegos,44119
Teruel,44,Guadalaviar,44120
Teruel,44,Gúdar,44121
Teruel,44,Híjar,44122
Teruel,44,Hinojosa de Jarque,44123
Teruel,44,"Hoz de la Vieja, La",44124
Teruel,44,Huesa del Común,44125
Teruel,44,"Iglesuela del Cid, La",44126
Teruel,44,Jabaloyas,44127
Teruel,44,Jarque de la Val,44128
Teruel,44,Jatiel,44129
Teruel,44,Jorcas,44130
Teruel,44,Josa,44131
Teruel,44,Lagueruela,44132
Teruel,44,Lanzuela,44133
Teruel,44,Libros,44135
Teruel,44,Lidón,44136
Teruel,44,Linares de Mora,44137
Teruel,44,Lledó,44141
Teruel,44,Loscos,44138
Teruel,44,Maicas,44142
Teruel,44,Manzanera,44143
Teruel,44,Martín del Río,44144
Teruel,44,Mas de las Matas,44145
Teruel,44,"Mata de los Olmos, La",44146
Teruel,44,Mazaleón,44147
Teruel,44,Mezquita de Jarque,44148
Teruel,44,Mirambel,44149
Teruel,44,Miravete de la Sierra,44150
Teruel,44,Molinos,44151
Teruel,44,Monforte de Moyuela,44152
Teruel,44,Monreal del Campo,44153
Teruel,44,Monroyo,44154
Teruel,44,Montalbán,44155
Teruel,44,Monteagudo del Castillo,44156
Teruel,44,Monterde de Albarracín,44157
Teruel,44,Mora de Rubielos,44158
Teruel,44,Moscardón,44159
Teruel,44,Mosqueruela,44160
Teruel,44,Muniesa,44161
Teruel,44,Noguera de Albarracín,44163
Teruel,44,Nogueras,44164
Teruel,44,Nogueruelas,44165
Teruel,44,Obón,44167
Teruel,44,Odón,44168
Teruel,44,Ojos Negros,44169
Teruel,44,Olba,44171
Teruel,44,Oliete,44172
Teruel,44,"Olmos, Los",44173
Teruel,44,Orihuela del Tremedal,44174
Teruel,44,Orrios,44175
Teruel,44,Palomar de Arroyos,44176
Teruel,44,Pancrudo,44177
Teruel,44,"Parras de Castellote, Las",44178
Teruel,44,Peñarroya de Tastavins,44179
Teruel,44,Peracense,44180
Teruel,44,Peralejos,44181
Teruel,44,Perales del Alfambra,44182
Teruel,44,Pitarque,44183
Teruel,44,Plou,44184
Teruel,44,"Pobo, El",44185
Teruel,44,"Portellada, La",44187
Teruel,44,Pozondón,44189
Teruel,44,Pozuel del Campo,44190
Teruel,44,"Puebla de Híjar, La",44191
Teruel,44,"Puebla de Valverde, La",44192
Teruel,44,Puertomingalvo,44193
Teruel,44,Ráfales,44194
Teruel,44,Rillo,44195
Teruel,44,Riodeva,44196
Teruel,44,Ródenas,44197
Teruel,44,Royuela,44198
Teruel,44,Rubiales,44199
Teruel,44,Rubielos de la Cérida,44200
Teruel,44,Rubielos de Mora,44201
Teruel,44,Salcedillo,44203
Teruel,44,Saldón,44204
Teruel,44,Samper de Calanda,44205
Teruel,44,San Agustín,44206
Teruel,44,San Martín del Río,44207
Teruel,44,Santa Cruz de Nogueras,44208
Teruel,44,Santa Eulalia,44209
Teruel,44,Sarrión,44210
Teruel,44,Segura de los Baños,44211
Teruel,44,Seno,44212
Teruel,44,Singra,44213
Teruel,44,Terriente,44215
Teruel,44,Teruel,44216
Teruel,44,Toril y Masegoso,44217
Teruel,44,Tormón,44218
Teruel,44,Tornos,44219
Teruel,44,Torralba de los Sisones,44220
Teruel,44,Torre de Arcas,44223
Teruel,44,Torre de las Arcas,44224
Teruel,44,Torre del Compte,44225
Teruel,44,Torre los Negros,44227
Teruel,44,Torrecilla de Alcañiz,44221
Teruel,44,Torrecilla del Rebollar,44222
Teruel,44,Torrelacárcel,44226
Teruel,44,Torremocha de Jiloca,44228
Teruel,44,Torres de Albarracín,44229
Teruel,44,Torrevelilla,44230
Teruel,44,Torrijas,44231
Teruel,44,Torrijo del Campo,44232
Teruel,44,Tramacastiel,44234
Teruel,44,Tramacastilla,44235
Teruel,44,Tronchón,44236
Teruel,44,Urrea de Gaén,44237
Teruel,44,Utrillas,44238
Teruel,44,Valacloche,44239
Teruel,44,Valbona,44240
Teruel,44,Valdealgorfa,44241
Teruel,44,Valdecuenca,44243
Teruel,44,Valdelinares,44244
Teruel,44,Valdeltormo,44245
Teruel,44,Valderrobres,44246
Teruel,44,Valjunquera,44247
Teruel,44,"Vallecillo, El",44249
Teruel,44,Veguillas de la Sierra,44250
Teruel,44,Villafranca del Campo,44251
Teruel,44,Villahermosa del Campo,44252
Teruel,44,Villanueva del Rebollar de la Sierra,44256
Teruel,44,Villar del Cobo,44257
Teruel,44,Villar del Salz,44258
Teruel,44,Villarluengo,44260
Teruel,44,Villarquemado,44261
Teruel,44,Villarroya de los Pinares,44262
Teruel,44,Villastar,44263
Teruel,44,Villel,44264
Teruel,44,Vinaceite,44265
Teruel,44,Visiedo,44266
Teruel,44,Vivel del Río Martín,44267
Teruel,44,"Zoma, La",44268
Toledo,45,Ajofrín,45001
Toledo,45,Alameda de la Sagra,45002
Toledo,45,Albarreal de Tajo,45003
Toledo,45,Alcabón,45004
Toledo,45,Alcañizo,45005
Toledo,45,Alcaudete de la Jara,45006
Toledo,45,Alcolea de Tajo,45007
Toledo,45,Aldea en Cabo,45008
Toledo,45,Aldeanueva de Barbarroya,45009
Toledo,45,Aldeanueva de San Bartolomé,45010
Toledo,45,Almendral de la Cañada,45011
Toledo,45,Almonacid de Toledo,45012
Toledo,45,Almorox,45013
Toledo,45,Añover de Tajo,45014
Toledo,45,Arcicóllar,45015
Toledo,45,Argés,45016
Toledo,45,Azután,45017
Toledo,45,Barcience,45018
Toledo,45,Bargas,45019
Toledo,45,Belvís de la Jara,45020
Toledo,45,Borox,45021
Toledo,45,Buenaventura,45022
Toledo,45,Burguillos de Toledo,45023
Toledo,45,Burujón,45024
Toledo,45,Cabañas de la Sagra,45025
Toledo,45,Cabañas de Yepes,45026
Toledo,45,Cabezamesada,45027
Toledo,45,Calera y Chozas,45028
Toledo,45,Caleruela,45029
Toledo,45,Calzada de Oropesa,45030
Toledo,45,Camarena,45031
Toledo,45,Camarenilla,45032
Toledo,45,"Campillo de la Jara, El",45033
Toledo,45,Camuñas,45034
Toledo,45,Cardiel de los Montes,45035
Toledo,45,Carmena,45036
Toledo,45,"Carpio de Tajo, El",45037
Toledo,45,Carranque,45038
Toledo,45,Carriches,45039
Toledo,45,"Casar de Escalona, El",45040
Toledo,45,Casarrubios del Monte,45041
Toledo,45,Casasbuenas,45042
Toledo,45,Castillo de Bayuela,45043
Toledo,45,Cazalegas,45045
Toledo,45,Cebolla,45046
Toledo,45,Cedillo del Condado,45047
Toledo,45,"Cerralbos, Los",45048
Toledo,45,Cervera de los Montes,45049
Toledo,45,Chozas de Canales,45056
Toledo,45,Chueca,45057
Toledo,45,Ciruelos,45050
Toledo,45,Cobeja,45051
Toledo,45,Cobisa,45052
Toledo,45,Consuegra,45053
Toledo,45,Corral de Almaguer,45054
Toledo,45,Cuerva,45055
Toledo,45,Domingo Pérez,45058
Toledo,45,Dosbarrios,45059
Toledo,45,Erustes,45060
Toledo,45,Escalona,45061
Toledo,45,Escalonilla,45062
Toledo,45,Espinoso del Rey,45063
Toledo,45,Esquivias,45064
Toledo,45,"Estrella, La",45065
Toledo,45,Fuensalida,45066
Toledo,45,Gálvez,45067
Toledo,45,Garciotum,45068
Toledo,45,Gerindote,45069
Toledo,45,Guadamur,45070
Toledo,45,"Guardia, La",45071
Toledo,45,"Herencias, Las",45072
Toledo,45,Herreruela de Oropesa,45073
Toledo,45,Hinojosa de San Vicente,45074
Toledo,45,Hontanar,45075
Toledo,45,Hormigos,45076
Toledo,45,Huecas,45077
Toledo,45,Huerta de Valdecarábanos,45078
Toledo,45,"Iglesuela del Tiétar, La",45079
Toledo,45,Illán de Vacas,45080
Toledo,45,Illescas,45081
Toledo,45,Lagartera,45082
Toledo,45,Layos,45083
Toledo,45,Lillo,45084
Toledo,45,Lominchar,45085
Toledo,45,Lucillos,45086
Toledo,45,Madridejos,45087
Toledo,45,Magán,45088
Toledo,45,Malpica de Tajo,45089
Toledo,45,Manzaneque,45090
Toledo,45,Maqueda,45091
Toledo,45,Marjaliza,45092
Toledo,45,Marrupe,45093
Toledo,45,Mascaraque,45094
Toledo,45,"Mata, La",45095
Toledo,45,Mazarambroz,45096
Toledo,45,Mejorada,45097
Toledo,45,Menasalbas,45098
Toledo,45,Méntrida,45099
Toledo,45,Mesegar de Tajo,45100
Toledo,45,Miguel Esteban,45101
Toledo,45,Mocejón,45102
Toledo,45,Mohedas de la Jara,45103
Toledo,45,Montearagón,45104
Toledo,45,Montesclaros,45105
Toledo,45,Mora,45106
Toledo,45,Nambroca,45107
Toledo,45,"Nava de Ricomalillo, La",45108
Toledo,45,Navahermosa,45109
Toledo,45,Navalcán,45110
Toledo,45,Navalmoralejo,45111
Toledo,45,"Navalmorales, Los",45112
Toledo,45,"Navalucillos, Los",45113
Toledo,45,Navamorcuende,45114
Toledo,45,Noblejas,45115
Toledo,45,Noez,45116
Toledo,45,Nombela,45117
Toledo,45,Novés,45118
Toledo,45,Numancia de la Sagra,45119
Toledo,45,Nuño Gómez,45120
Toledo,45,Ocaña,45121
Toledo,45,Olías del Rey,45122
Toledo,45,Ontígola,45123
Toledo,45,Orgaz,45124
Toledo,45,Oropesa,45125
Toledo,45,Otero,45126
Toledo,45,Palomeque,45127
Toledo,45,Pantoja,45128
Toledo,45,Paredes de Escalona,45129
Toledo,45,Parrillas,45130
Toledo,45,Pelahustán,45131
Toledo,45,Pepino,45132
Toledo,45,Polán,45133
Toledo,45,Portillo de Toledo,45134
Toledo,45,"Puebla de Almoradiel, La",45135
Toledo,45,"Puebla de Montalbán, La",45136
Toledo,45,"Pueblanueva, La",45137
Toledo,45,"Puente del Arzobispo, El",45138
Toledo,45,Puerto de San Vicente,45139
Toledo,45,Pulgar,45140
Toledo,45,Quero,45141
Toledo,45,Quintanar de la Orden,45142
Toledo,45,Quismondo,45143
Toledo,45,"Real de San Vicente, El",45144
Toledo,45,Recas,45145
Toledo,45,Retamoso de la Jara,45146
Toledo,45,Rielves,45147
Toledo,45,Robledo del Mazo,45148
Toledo,45,"Romeral, El",45149
Toledo,45,San Bartolomé de las Abiertas,45150
Toledo,45,San Martín de Montalbán,45151
Toledo,45,San Martín de Pusa,45152
Toledo,45,San Pablo de los Montes,45153
Toledo,45,San Román de los Montes,45154
Toledo,45,Santa Ana de Pusa,45155
Toledo,45,Santa Cruz de la Zarza,45156
Toledo,45,Santa Cruz del Retamar,45157
Toledo,45,Santa Olalla,45158
Toledo,45,Santo Domingo-Caudilla,45901
Toledo,45,Sartajada,45159
Toledo,45,Segurilla,45160
Toledo,45,Seseña,45161
Toledo,45,Sevilleja de la Jara,45162
Toledo,45,Sonseca,45163
Toledo,45,Sotillo de las Palomas,45164
Toledo,45,Talavera de la Reina,45165
Toledo,45,Tembleque,45166
Toledo,45,"Toboso, El",45167
Toledo,45,Toledo,45168
Toledo,45,Torralba de Oropesa,45169
Toledo,45,"Torre de Esteban Hambrán, La",45171
Toledo,45,Torrecilla de la Jara,45170
Toledo,45,Torrico,45172
Toledo,45,Torrijos,45173
Toledo,45,Totanés,45174
Toledo,45,Turleque,45175
Toledo,45,Ugena,45176
Toledo,45,Urda,45177
Toledo,45,Valdeverdeja,45179
Toledo,45,Valmojado,45180
Toledo,45,Velada,45181
Toledo,45,"Ventas con Peña Aguilera, Las",45182
Toledo,45,"Ventas de Retamosa, Las",45183
Toledo,45,"Ventas de San Julián, Las",45184
Toledo,45,"Villa de Don Fadrique, La",45186
Toledo,45,Villacañas,45185
Toledo,45,Villafranca de los Caballeros,45187
Toledo,45,Villaluenga de la Sagra,45188
Toledo,45,Villamiel de Toledo,45189
Toledo,45,Villaminaya,45190
Toledo,45,Villamuelas,45191
Toledo,45,Villanueva de Alcardete,45192
Toledo,45,Villanueva de Bogas,45193
Toledo,45,Villarejo de Montalbán,45194
Toledo,45,Villarrubia de Santiago,45195
Toledo,45,Villaseca de la Sagra,45196
Toledo,45,Villasequilla,45197
Toledo,45,Villatobas,45198
Toledo,45,"Viso de San Juan, El",45199
Toledo,45,"Yébenes, Los",45200
Toledo,45,Yeles,45201
Toledo,45,Yepes,45202
Toledo,45,Yuncler,45203
Toledo,45,Yunclillos,45204
Toledo,45,Yuncos,45205
Valencia/València,46,Ademuz,46001
Valencia/València,46,Ador,46002
Valencia/València,46,Agullent,46004
Valencia/València,46,Aielo de Malferit,46042
Valencia/València,46,Aielo de Rugat,46043
Valencia/València,46,Alaquàs,46005
Valencia/València,46,Albaida,46006
Valencia/València,46,Albal,46007
Valencia/València,46,Albalat de la Ribera,46008
Valencia/València,46,Albalat dels Sorells,46009
Valencia/València,46,Albalat dels Tarongers,46010
Valencia/València,46,Alberic,46011
Valencia/València,46,Alborache,46012
Valencia/València,46,Alboraia/Alboraya,46013
Valencia/València,46,Albuixech,46014
Valencia/València,46,Alcàntera de Xúquer,46016
Valencia/València,46,Alcàsser,46015
Valencia/València,46,Alcublas,46018
Valencia/València,46,"Alcúdia de Crespins, l'",46020
Valencia/València,46,"Alcúdia, l'",46019
Valencia/València,46,Aldaia,46021
Valencia/València,46,Alfafar,46022
Valencia/València,46,Alfara de la Baronia,46024
Valencia/València,46,Alfara del Patriarca,46025
Valencia/València,46,Alfarp,46026
Valencia/València,46,Alfarrasí,46027
Valencia/València,46,Alfauir,46023
Valencia/València,46,Algar de Palancia,46028
Valencia/València,46,Algemesí,46029
Valencia/València,46,Algímia d'Alfara,46030
Valencia/València,46,Alginet,46031
Valencia/València,46,Almàssera,46032
Valencia/València,46,Almiserà,46033
Valencia/València,46,Almoines,46034
Valencia/València,46,Almussafes,46035
Valencia/València,46,Alpuente,46036
Valencia/València,46,"Alqueria de la Comtessa, l'",46037
Valencia/València,46,Alzira,46017
Valencia/València,46,Andilla,46038
Valencia/València,46,Anna,46039
Valencia/València,46,Antella,46040
Valencia/València,46,Aras de los Olmos,46041
Valencia/València,46,Atzeneta d'Albaida,46003
Valencia/València,46,Ayora,46044
Valencia/València,46,Barx,46046
Valencia/València,46,Barxeta,46045
Valencia/València,46,Bèlgida,46047
Valencia/València,46,Bellreguard,46048
Valencia/València,46,Bellús,46049
Valencia/València,46,Benagéber,46050
Valencia/València,46,Benaguasil,46051
Valencia/València,46,Benavites,46052
Valencia/València,46,Beneixida,46053
Valencia/València,46,Benetússer,46054
Valencia/València,46,Beniarjó,46055
Valencia/València,46,Beniatjar,46056
Valencia/València,46,Benicolet,46057
Valencia/València,46,Benicull de Xúquer,46904
Valencia/València,46,Benifaió,46060
Valencia/València,46,Benifairó de la Valldigna,46059
Valencia/València,46,Benifairó de les Valls,46058
Valencia/València,46,Beniflá,46061
Valencia/València,46,Benigànim,46062
Valencia/València,46,Benimodo,46063
Valencia/València,46,Benimuslem,46064
Valencia/València,46,Beniparrell,46065
Valencia/València,46,Benirredrà,46066
Valencia/València,46,Benissanó,46067
Valencia/València,46,Benissoda,46068
Valencia/València,46,Benissuera,46069
Valencia/València,46,Bétera,46070
Valencia/València,46,Bicorp,46071
Valencia/València,46,Bocairent,46072
Valencia/València,46,Bolbaite,46073
Valencia/València,46,Bonrepòs i Mirambell,46074
Valencia/València,46,Bufali,46075
Valencia/València,46,Bugarra,46076
Valencia/València,46,Buñol,46077
Valencia/València,46,Burjassot,46078
Valencia/València,46,Calles,46079
Valencia/València,46,Camporrobles,46080
Valencia/València,46,Canals,46081
Valencia/València,46,Canet d'En Berenguer,46082
Valencia/València,46,Carcaixent,46083
Valencia/València,46,Càrcer,46084
Valencia/València,46,Carlet,46085
Valencia/València,46,Carrícola,46086
Valencia/València,46,Casas Altas,46087
Valencia/València,46,Casas Bajas,46088
Valencia/València,46,Casinos,46089
Valencia/València,46,Castelló,46257
Valencia/València,46,Castelló de Rugat,46090
Valencia/València,46,Castellonet de la Conquesta,46091
Valencia/València,46,Castielfabib,46092
Valencia/València,46,Catadau,46093
Valencia/València,46,Catarroja,46094
Valencia/València,46,Caudete de las Fuentes,46095
Valencia/València,46,Cerdà,46096
Valencia/València,46,Chella,46107
Valencia/València,46,Chelva,46106
Valencia/València,46,Chera,46108
Valencia/València,46,Cheste,46109
Valencia/València,46,Chiva,46111
Valencia/València,46,Chulilla,46112
Valencia/València,46,Cofrentes,46097
Valencia/València,46,Corbera,46098
Valencia/València,46,Cortes de Pallás,46099
Valencia/València,46,Cotes,46100
Valencia/València,46,Cullera,46105
Valencia/València,46,Daimús,46113
Valencia/València,46,Domeño,46114
Valencia/València,46,Dos Aguas,46115
Valencia/València,46,"Eliana, l'",46116
Valencia/València,46,Emperador,46117
Valencia/València,46,Enguera,46118
Valencia/València,46,"Énova, l'",46119
Valencia/València,46,Estivella,46120
Valencia/València,46,Estubeny,46121
Valencia/València,46,Faura,46122
Valencia/València,46,Favara,46123
Valencia/València,46,Foios,46126
Valencia/València,46,"Font de la Figuera, la",46128
Valencia/València,46,"Font d'En Carròs, la",46127
Valencia/València,46,Fontanars dels Alforins,46124
Valencia/València,46,Fortaleny,46125
Valencia/València,46,Fuenterrobles,46129
Valencia/València,46,Gandia,46131
Valencia/València,46,Gátova,46902
Valencia/València,46,Gavarda,46130
Valencia/València,46,"Genovés, el",46132
Valencia/València,46,Gestalgar,46133
Valencia/València,46,Gilet,46134
Valencia/València,46,Godella,46135
Valencia/València,46,Godelleta,46136
Valencia/València,46,"Granja de la Costera, la",46137
Valencia/València,46,Guadasséquies,46138
Valencia/València,46,Guadassuar,46139
Valencia/València,46,Guardamar de la Safor,46140
Valencia/València,46,Higueruelas,46141
Valencia/València,46,Jalance,46142
Valencia/València,46,Jarafuel,46144
Valencia/València,46,Llanera de Ranes,46154
Valencia/València,46,Llaurí,46155
Valencia/València,46,Llíria,46147
Valencia/València,46,Llocnou de la Corona,46152
Valencia/València,46,Llocnou de Sant Jeroni,46153
Valencia/València,46,Llocnou d'En Fenollet,46151
Valencia/València,46,Llombai,46156
Valencia/València,46,"Llosa de Ranes, la",46157
Valencia/València,46,Llutxent,46150
Valencia/València,46,Loriguilla,46148
Valencia/València,46,Losa del Obispo,46149
Valencia/València,46,Macastre,46158
Valencia/València,46,Manises,46159
Valencia/València,46,Manuel,46160
Valencia/València,46,Marines,46161
Valencia/València,46,Massalavés,46162
